201.043 0.620061 6371000.0
201.043 0.620061 6371000.0
201.043 0.620061 6371000.0
201.043 0.620061 6371000.0
201.043 0.620061 6371000.0
201.043 0.620061 6371000.0
201.043 0.620061 6371000.0
201.043 0.620061 6371000.0
201.043 0.620061 6371000.0
201.043 0.620061 6371000.0
201.043 0.620061 6371000.0
201.043 0.620061 6371000.0
201.043 0.620061 6371000.0
201.043 0.620061 6371000.0
201.043 0.620061 6371000.0
201.043 0.620061 6371000.0
201.043 0.620061 6371000.0
201.043 0.620061 6371000.0
201.043 0.620061 6371000.0
201.043 0.620061 6371000.0
1968948.31416279 0.620061 6059181.06531642
1872590.96417767 608376.984479605 6059181.06531642
1592951.043 1157201.23154154 6059181.06531642
1157401.65448054 1592750.620061 6059181.06531642
608577.407418605 1872390.54123867 6059181.06531642
201.043000000121 1968747.89122379 6059181.06531642
-608175.321418605 1872390.54123867 6059181.06531642
-1156999.56848054 1592750.620061 6059181.06531642
-1592548.957 1157201.23154154 6059181.06531642
-1872188.87817767 608376.984479605 6059181.06531642
-1968546.22816279 0.620061000241102 6059181.06531642
-1872188.87817767 -608375.744357604 6059181.06531642
-1592548.957 -1157199.99141954 6059181.06531642
-1156999.56848054 -1592749.379939 6059181.06531642
-608175.321418605 -1872389.30111667 6059181.06531642
201.042999999638 -1968746.65110179 6059181.06531642
608577.407418604 -1872389.30111667 6059181.06531642
1157401.65448054 -1592749.379939 6059181.06531642
1592951.043 -1157199.99141954 6059181.06531642
1872590.96417767 -608375.744357605 6059181.06531642
3744980.88535535 0.620061 5154247.27116279
3561698.31416279 1157201.23154154 5154247.27116279
3029791.57565821 2201126.9844796 5154247.27116279
2201327.4074186 3029591.15271921 5154247.27116279
1157401.65448054 3561497.89122379 5154247.27116279
201.043000000229 3744780.46241635 5154247.27116279
-1156999.56848054 3561497.89122379 5154247.27116279
-2200925.3214186 3029591.15271921 5154247.27116279
-3029389.48965821 2201126.98447961 5154247.27116279
-3561296.22816279 1157201.23154154 5154247.27116279
-3744578.79935535 0.620061000458603 5154247.27116279
-3561296.22816279 -1157199.99141954 5154247.27116279
-3029389.48965821 -2201125.7443576 5154247.27116279
-2200925.32141861 -3029589.91259721 5154247.27116279
-1156999.56848054 -3561496.65110179 5154247.27116279
201.042999999312 -3744779.22229435 5154247.27116279
1157401.65448054 -3561496.65110179 5154247.27116279
2201327.4074186 -3029589.91259721 5154247.27116279
3029791.57565821 -2201125.74435761 5154247.27116279
3561698.31416279 -1157199.99141954 5154247.27116279
5154448.31416279 0.620061 3744779.84235535
4902181.49683588 1592750.620061 3744779.84235535
4170074.6785814 3029591.15271921 3744779.84235535
3029791.57565821 4169874.2556424 3744779.84235535
1592951.043 4901981.07389688 3744779.84235535
201.043000000316 5154247.89122379 3744779.84235535
-1592548.957 4901981.07389688 3744779.84235535
-3029389.48965821 4169874.2556424 3744779.84235535
-4169672.59258139 3029591.15271921 3744779.84235535
-4901779.41083588 1592750.620061 3744779.84235535
-5154046.22816279 0.620061000631213 3744779.84235535
-4901779.41083589 -1592749.379939 3744779.84235535
-4169672.5925814 -3029589.91259721 3744779.84235535
-3029389.48965821 -4169873.01552039 3744779.84235535
-1592548.957 -4901979.83377488 3744779.84235535
201.042999999053 -5154246.65110179 3744779.84235535
1592951.043 -4901979.83377489 3744779.84235535
3029791.57565821 -4169873.0155204 3744779.84235535
4170074.67858139 -3029589.91259721 3744779.84235535
4902181.49683588 -1592749.379939 3744779.84235535
6059382.10831642 0.620061 1968747.27116279
5762824.67858139 1872390.54123867 1968747.27116279
4902181.49683588 3561497.89122379 1968747.27116279
3561698.31416279 4901981.07389688 1968747.27116279
1872590.96417767 5762624.25564239 1968747.27116279
201.043000000371 6059181.68537742 1968747.27116279
-1872188.87817767 5762624.25564239 1968747.27116279
-3561296.22816279 4901981.07389688 1968747.27116279
-4901779.41083588 3561497.89122379 1968747.27116279
-5762422.5925814 1872390.54123867 1968747.27116279
-6058980.02231642 0.620061000742036 1968747.27116279
-5762422.5925814 -1872389.30111667 1968747.27116279
-4901779.41083589 -3561496.65110179 1968747.27116279
-3561296.22816279 -4901979.83377488 1968747.27116279
-1872188.87817767 -5762623.01552039 1968747.27116279
201.042999998887 -6059180.44525542 1968747.27116279
1872590.96417767 -5762623.01552039 1968747.27116279
3561698.31416279 -4901979.83377489 1968747.27116279
4902181.49683588 -3561496.65110179 1968747.27116279
5762824.67858139 -1872389.30111667 1968747.27116279
6371201.043 0.620061 3.90111237868389e-10
6059382.10831642 1968747.89122379 3.90111237868389e-10
5154448.31416279 3744780.46241635 3.90111237868389e-10
3744980.88535535 5154247.89122379 3.90111237868389e-10
1968948.31416279 6059181.68537742 3.90111237868389e-10
201.04300000039 6371000.620061 3.90111237868389e-10
-1968546.22816279 6059181.68537742 3.90111237868389e-10
-3744578.79935535 5154247.89122379 3.90111237868389e-10
-5154046.22816279 3744780.46241635 3.90111237868389e-10
-6058980.02231642 1968747.89122379 3.90111237868389e-10
-6370798.957 0.620061000780222 3.90111237868389e-10
-6058980.02231643 -1968746.65110179 3.90111237868389e-10
-5154046.22816279 -3744779.22229435 3.90111237868389e-10
-3744578.79935535 -5154246.65110179 3.90111237868389e-10
-1968546.22816279 -6059180.44525542 3.90111237868389e-10
201.04299999883 -6370999.379939 3.90111237868389e-10
1968948.31416279 -6059180.44525542 3.90111237868389e-10
3744980.88535534 -5154246.65110179 3.90111237868389e-10
5154448.31416279 -3744779.22229435 3.90111237868389e-10
6059382.10831642 -1968746.65110179 3.90111237868389e-10
6059382.10831642 0.620061 -1968747.27116279
5762824.67858139 1872390.54123867 -1968747.27116279
4902181.49683588 3561497.89122379 -1968747.27116279
3561698.31416279 4901981.07389688 -1968747.27116279
1872590.96417767 5762624.25564239 -1968747.27116279
201.043000000371 6059181.68537742 -1968747.27116279
-1872188.87817767 5762624.2556424 -1968747.27116279
-3561296.22816279 4901981.07389688 -1968747.27116279
-4901779.41083588 3561497.89122379 -1968747.27116279
-5762422.5925814 1872390.54123867 -1968747.27116279
-6058980.02231642 0.620061000742036 -1968747.27116279
-5762422.5925814 -1872389.30111667 -1968747.27116279
-4901779.41083589 -3561496.65110179 -1968747.27116279
-3561296.22816279 -4901979.83377488 -1968747.27116279
-1872188.87817767 -5762623.01552039 -1968747.27116279
201.042999998887 -6059180.44525542 -1968747.27116279
1872590.96417767 -5762623.0155204 -1968747.27116279
3561698.31416279 -4901979.83377489 -1968747.27116279
4902181.49683588 -3561496.65110179 -1968747.27116279
5762824.67858139 -1872389.30111667 -1968747.27116279
5154448.31416279 0.620061 -3744779.84235535
4902181.49683588 1592750.620061 -3744779.84235535
4170074.6785814 3029591.15271921 -3744779.84235535
3029791.57565821 4169874.2556424 -3744779.84235535
1592951.043 4901981.07389688 -3744779.84235535
201.043000000316 5154247.89122379 -3744779.84235535
-1592548.957 4901981.07389688 -3744779.84235535
-3029389.48965821 4169874.2556424 -3744779.84235535
-4169672.59258139 3029591.15271921 -3744779.84235535
-4901779.41083588 1592750.620061 -3744779.84235535
-5154046.22816279 0.620061000631213 -3744779.84235535
-4901779.41083589 -1592749.379939 -3744779.84235535
-4169672.5925814 -3029589.91259721 -3744779.84235535
-3029389.48965821 -4169873.01552039 -3744779.84235535
-1592548.957 -4901979.83377488 -3744779.84235535
201.042999999053 -5154246.65110179 -3744779.84235535
1592951.043 -4901979.83377489 -3744779.84235535
3029791.57565821 -4169873.0155204 -3744779.84235535
4170074.67858139 -3029589.91259721 -3744779.84235535
4902181.49683588 -1592749.379939 -3744779.84235535
3744980.88535535 0.620061 -5154247.27116279
3561698.31416279 1157201.23154154 -5154247.27116279
3029791.57565821 2201126.98447961 -5154247.27116279
2201327.40741861 3029591.15271921 -5154247.27116279
1157401.65448054 3561497.89122379 -5154247.27116279
201.043000000229 3744780.46241635 -5154247.27116279
-1156999.56848054 3561497.89122379 -5154247.27116279
-2200925.32141861 3029591.15271921 -5154247.27116279
-3029389.48965821 2201126.98447961 -5154247.27116279
-3561296.22816279 1157201.23154154 -5154247.27116279
-3744578.79935535 0.620061000458603 -5154247.27116279
-3561296.22816279 -1157199.99141954 -5154247.27116279
-3029389.48965821 -2201125.74435761 -5154247.27116279
-2200925.32141861 -3029589.91259721 -5154247.27116279
-1156999.56848054 -3561496.65110179 -5154247.27116279
201.042999999312 -3744779.22229435 -5154247.27116279
1157401.65448054 -3561496.65110179 -5154247.27116279
2201327.4074186 -3029589.91259721 -5154247.27116279
3029791.57565821 -2201125.74435761 -5154247.27116279
3561698.31416279 -1157199.99141954 -5154247.27116279
1968948.31416279 0.620061 -6059181.06531642
1872590.96417767 608376.984479605 -6059181.06531642
1592951.043 1157201.23154154 -6059181.06531642
1157401.65448054 1592750.620061 -6059181.06531642
608577.407418605 1872390.54123867 -6059181.06531642
201.043000000121 1968747.89122379 -6059181.06531642
-608175.321418605 1872390.54123867 -6059181.06531642
-1156999.56848054 1592750.620061 -6059181.06531642
-1592548.957 1157201.23154154 -6059181.06531642
-1872188.87817767 608376.984479605 -6059181.06531642
-1968546.22816279 0.620061000241102 -6059181.06531642
-1872188.87817767 -608375.744357604 -6059181.06531642
-1592548.957 -1157199.99141954 -6059181.06531642
-1156999.56848054 -1592749.379939 -6059181.06531642
-608175.321418606 -1872389.30111667 -6059181.06531642
201.042999999638 -1968746.65110179 -6059181.06531642
608577.407418605 -1872389.30111667 -6059181.06531642
1157401.65448054 -1592749.379939 -6059181.06531642
1592951.043 -1157199.99141954 -6059181.06531642
1872590.96417767 -608375.744357606 -6059181.06531642
201.04300000078 0.620061 -6371000.0
201.043000000742 0.620061000241102 -6371000.0
201.043000000631 0.620061000458603 -6371000.0
201.043000000459 0.620061000631213 -6371000.0
201.043000000241 0.620061000742036 -6371000.0
201.043 0.620061000780222 -6371000.0
201.042999999759 0.620061000742036 -6371000.0
201.042999999541 0.620061000631213 -6371000.0
201.042999999369 0.620061000458603 -6371000.0
201.042999999258 0.620061000241102 -6371000.0
201.04299999922 0.620061 -6371000.0
201.042999999258 0.620060999758898 -6371000.0
201.042999999369 0.620060999541397 -6371000.0
201.042999999541 0.620060999368787 -6371000.0
201.042999999759 0.620060999257964 -6371000.0
201.043 0.620060999219778 -6371000.0
201.043000000241 0.620060999257964 -6371000.0
201.043000000459 0.620060999368787 -6371000.0
201.043000000631 0.620060999541397 -6371000.0
201.043000000742 0.620060999758898 -6371000.0
